AAindex	Loop	Family	Sequence_name	Value
BHAR880101	2	12	B8NBQ4_ASPFN/1-150	0.42
Sequence_size	2	12	B6HMZ1_PENCW/1-152	6.0
BHAR880101	2	12	B6HMZ1_PENCW/1-152	0.36
Sequence_size	2	12	Q6CQ39_KLULA/1-155	6.0
BHAR880101	2	12	Q6CQ39_KLULA/1-155	0.46
Sequence_size	2	12	F2QL98_PICP7/1-137	6.0
BHAR880101	2	12	F2QL98_PICP7/1-137	0.48
Sequence_size	2	12	C4QUZ2_PICPG/1-137	6.0
BHAR880101	2	12	C4QUZ2_PICPG/1-137	0.48
Sequence_size	2	12	C6HF72_AJECH/1-134	6.0
BHAR880101	2	12	C6HF72_AJECH/1-134	0.46
Sequence_size	2	12	F0UNS3_AJEC8/1-134	6.0
BHAR880101	2	12	F0UNS3_AJEC8/1-134	0.46
Sequence_size	2	12	C0NQZ5_AJECG/1-110	6.0
BHAR880101	2	12	C0NQZ5_AJECG/1-110	0.44
Sequence_size	2	12	F0USI7_AJEC8/1-109	6.0
BHAR880101	2	12	F0USI7_AJEC8/1-109	0.44
Sequence_size	2	12	C6HPW7_AJECH/1-109	6.0
BHAR880101	2	12	C6HPW7_AJECH/1-109	0.44
Sequence_size	2	12	F2PJ58_TRIEC/1-58	6.0
BHAR880101	2	12	F2PJ58_TRIEC/1-58	0.46
Sequence_size	2	12	U499_ASPTN/1-116	6.0
BHAR880101	2	12	U499_ASPTN/1-116	0.46
Sequence_size	2	12	C8VNH2_EMENI/1-174	8.0
BHAR880101	2	12	C8VNH2_EMENI/1-174	0.45
Sequence_size	2	12	F2RVR7_TRIT1/1-69	6.0
BHAR880101	2	12	F2RVR7_TRIT1/1-69	0.42
Sequence_size	2	12	F2Q2T8_TRIEC/1-69	6.0
BHAR880101	2	12	F2Q2T8_TRIEC/1-69	0.42
Sequence_size	2	12	U499_NEOFI/1-73	6.0
BHAR880101	2	12	U499_NEOFI/1-73	0.45
Sequence_size	2	12	U499_ASPCL/1-71	6.0
BHAR880101	2	12	U499_ASPCL/1-71	0.46
Sequence_size	2	12	AVR9_CLAFU/1-63	6.0
BHAR880101	2	12	AVR9_CLAFU/1-63	0.4
Sequence_size	2	12	F4SDG7_9BASI/1-96	6.0
BHAR880101	2	12	F4SDG7_9BASI/1-96	0.49
Sequence_size	2	12	F4R7P5_9BASI/1-95	6.0
BHAR880101	2	12	F4R7P5_9BASI/1-95	0.4
Sequence_size	2	12	F4RXU3_9BASI/1-90	8.0
BHAR880101	2	12	F4RXU3_9BASI/1-90	0.46
Sequence_size	2	12	F4RLW1_9BASI/1-88	6.0
BHAR880101	2	12	F4RLW1_9BASI/1-88	0.44
Sequence_size	2	12	F4RME6_9BASI/1-92	6.0
BHAR880101	2	12	F4RME6_9BASI/1-92	0.5
Sequence_size	2	12	F4RFG5_9BASI/1-89	6.0
BHAR880101	2	12	F4RFG5_9BASI/1-89	0.46
Sequence_size	2	12	F4RVT9_9BASI/1-92	6.0
BHAR880101	2	12	F4RVT9_9BASI/1-92	0.45
Sequence_size	2	12	B2ZCR8_MELLI/1-93	6.0
BHAR880101	2	12	B2ZCR8_MELLI/1-93	0.36
Sequence_size	2	12	B2ZCR7_MELLI/1-92	6.0
BHAR880101	2	12	B2ZCR7_MELLI/1-92	0.45
Sequence_size	2	12	Q2MV49_MELLI/1-95	6.0
BHAR880101	2	12	Q2MV49_MELLI/1-95	0.46
Sequence_size	2	12	B2ZCS1_MELLI/1-95	6.0
BHAR880101	2	12	B2ZCS1_MELLI/1-95	0.46
Sequence_size	2	12	B2ZCR6_MELLI/1-95	6.0
BHAR880101	2	12	B2ZCR6_MELLI/1-95	0.45
Sequence_size	2	12	B2ZCR5_MELLI/1-95	6.0
BHAR880101	2	12	B2ZCR5_MELLI/1-95	0.45
Sequence_size	2	12	Q2MV47_MELLI/1-95	6.0
BHAR880101	2	12	Q2MV47_MELLI/1-95	0.4
Sequence_size	2	12	B2ZCR1_MELLI/1-95	6.0
BHAR880101	2	12	B2ZCR1_MELLI/1-95	0.4
Sequence_size	2	12	B2ZCQ8_MELLI/1-95	6.0
BHAR880101	2	12	B2ZCQ8_MELLI/1-95	0.4
Sequence_size	2	12	B2ZCR0_MELLI/1-95	6.0
BHAR880101	2	12	B2ZCR0_MELLI/1-95	0.4
Sequence_size	2	12	B2ZCQ9_MELLI/1-95	6.0
BHAR880101	2	12	B2ZCQ9_MELLI/1-95	0.4
Sequence_size	2	12	B2ZCQ7_MELLI/1-95	6.0
BHAR880101	2	12	B2ZCQ7_MELLI/1-95	0.4
Sequence_size	3	12	G8ZXT7_TORDC/1-151	5.0
BHAR880101	3	12	G8ZXT7_TORDC/1-151	0.36
Sequence_size	3	12	W9HM53_FUSOX/1-143	6.0
BHAR880101	3	12	W9HM53_FUSOX/1-143	0.43
Sequence_size	3	12	N1S7Z8_FUSC4/1-138	6.0
BHAR880101	3	12	N1S7Z8_FUSC4/1-138	0.43
Sequence_size	3	12	W9NJI1_FUSOX/1-143	6.0
BHAR880101	3	12	W9NJI1_FUSOX/1-143	0.43
Sequence_size	3	12	W9JPK6_FUSOX/1-143	6.0
BHAR880101	3	12	W9JPK6_FUSOX/1-143	0.43
Sequence_size	3	12	X0BWQ3_FUSOX/1-143	6.0
BHAR880101	3	12	X0BWQ3_FUSOX/1-143	0.43
Sequence_size	3	12	A0A1M3TE21_9EURO/1-156	6.0
BHAR880101	3	12	A0A1M3TE21_9EURO/1-156	0.43
Sequence_size	3	12	A0A1L9MUG1_ASPTU/1-135	6.0
BHAR880101	3	12	A0A1L9MUG1_ASPTU/1-135	0.43
Sequence_size	3	12	A0A124BYB2_ASPNG/1-156	6.0
BHAR880101	3	12	A0A124BYB2_ASPNG/1-156	0.43
Sequence_size	3	12	A0A1L9U747_9EURO/1-135	6.0
BHAR880101	3	12	A0A1L9U747_9EURO/1-135	0.43
Sequence_size	3	12	G3XVE3_ASPNA/1-156	6.0
BHAR880101	3	12	G3XVE3_ASPNA/1-156	0.43
Sequence_size	3	12	I8IJN3_ASPO3/1-156	6.0
BHAR880101	3	12	I8IJN3_ASPO3/1-156	0.47
Sequence_size	3	12	F4RFG5_MELLP/1-89	5.0
BHAR880101	3	12	F4RFG5_MELLP/1-89	0.36
Sequence_size	3	12	F4RVT9_MELLP/1-92	7.0
BHAR880101	3	12	F4RVT9_MELLP/1-92	0.44
Sequence_size	3	12	F4RME6_MELLP/1-92	5.0
BHAR880101	3	12	F4RME6_MELLP/1-92	0.53
Sequence_size	3	12	F4SDG7_MELLP/1-96	5.0
BHAR880101	3	12	F4SDG7_MELLP/1-96	0.47
Sequence_size	3	12	F4RXU3_MELLP/1-90	5.0
BHAR880101	3	12	F4RXU3_MELLP/1-90	0.39
Sequence_size	3	12	F4RLW1_MELLP/1-88	5.0
BHAR880101	3	12	F4RLW1_MELLP/1-88	0.46
Sequence_size	3	12	F4R7P5_MELLP/1-95	5.0
BHAR880101	3	12	F4R7P5_MELLP/1-95	0.51
Sequence_size	3	12	A0A1D2JNN6_PARBR/1-251	4.0
BHAR880101	3	12	A0A1D2JNN6_PARBR/1-251	0.44
Sequence_size	3	12	C0S247_PARBP/1-251	4.0
BHAR880101	3	12	C0S247_PARBP/1-251	0.44
Sequence_size	3	12	T5BBA1_AJEDE/1-181	5.0
BHAR880101	3	12	T5BBA1_AJEDE/1-181	0.36
Sequence_size	3	12	C4QUZ2_KOMPG/1-137	5.0
BHAR880101	3	12	C4QUZ2_KOMPG/1-137	0.51
Sequence_size	3	12	L7YER9_PASFU/1-63	4.0
BHAR880101	3	12	L7YER9_PASFU/1-63	0.43
Sequence_size	3	12	AVR9_PASFU/1-63	4.0
BHAR880101	3	12	AVR9_PASFU/1-63	0.43
Sequence_size	3	12	B2ZCQ6_MELLI/1-95	5.0
BHAR880101	3	12	B2ZCQ6_MELLI/1-95	0.49
Sequence_size	3	12	B2ZCR2_MELLI/1-95	5.0
BHAR880101	3	12	B2ZCR2_MELLI/1-95	0.49
Sequence_size	3	12	Q2MV48_MELLI/1-95	5.0
BHAR880101	3	12	Q2MV48_MELLI/1-95	0.49
Sequence_size	3	12	B2ZCR4_MELLI/1-95	5.0
BHAR880101	3	12	B2ZCR4_MELLI/1-95	0.47
Sequence_size	3	12	C5JTK8_AJEDS/1-127	5.0
BHAR880101	3	12	C5JTK8_AJEDS/1-127	0.36
Sequence_size	3	12	A1DKE4_NEOFI/1-144	5.0
BHAR880101	3	12	A1DKE4_NEOFI/1-144	0.42
Sequence_size	3	12	A1CCS1_ASPCL/1-148	5.0
BHAR880101	3	12	A1CCS1_ASPCL/1-148	0.42
Sequence_size	3	12	C4JKY4_UNCRE/1-128	5.0
BHAR880101	3	12	C4JKY4_UNCRE/1-128	0.39
Sequence_size	3	12	C0NR98_AJECG/1-177	7.0
BHAR880101	3	12	C0NR98_AJECG/1-177	0.51
Sequence_size	3	12	C1GRD4_PARBA/1-159	4.0
BHAR880101	3	12	C1GRD4_PARBA/1-159	0.44
Sequence_size	3	12	C1G910_PARBD/1-159	4.0
BHAR880101	3	12	C1G910_PARBD/1-159	0.44
Sequence_size	3	12	C7Z9L6_NECH7/1-182	4.0
BHAR880101	3	12	C7Z9L6_NECH7/1-182	0.54
Sequence_size	3	12	F2T895_AJEDA/1-181	5.0
BHAR880101	3	12	F2T895_AJEDA/1-181	0.36
Sequence_size	3	12	C5JIG8_AJEDS/1-181	5.0
BHAR880101	3	12	C5JIG8_AJEDS/1-181	0.36
Sequence_size	3	12	C1H8A4_PARBA/1-183	5.0
BHAR880101	3	12	C1H8A4_PARBA/1-183	0.49
Sequence_size	3	12	C1HEB1_PARBA/1-192	5.0
BHAR880101	3	12	C1HEB1_PARBA/1-192	0.39
Sequence_size	3	12	C1H6Z0_PARBA/1-167	5.0
BHAR880101	3	12	C1H6Z0_PARBA/1-167	0.39
Sequence_size	3	12	A6QUP8_AJECN/1-207	5.0
BHAR880101	3	12	A6QUP8_AJECN/1-207	0.35
Sequence_size	3	12	F2T6A9_AJEDA/1-202	5.0
BHAR880101	3	12	F2T6A9_AJEDA/1-202	0.36
Sequence_size	3	12	C5GMN6_AJEDR/1-232	5.0
BHAR880101	3	12	C5GMN6_AJEDR/1-232	0.36
Sequence_size	3	12	C5JUX0_AJEDS/1-203	5.0
BHAR880101	3	12	C5JUX0_AJEDS/1-203	0.39
Sequence_size	3	12	C6HSD3_AJECH/1-177	5.0
BHAR880101	3	12	C6HSD3_AJECH/1-177	0.49
Sequence_size	3	12	LBUA_EMENI/1-175	5.0
BHAR880101	3	12	LBUA_EMENI/1-175	0.36
Sequence_size	3	12	A6REX6_AJECN/1-177	5.0
BHAR880101	3	12	A6REX6_AJECN/1-177	0.46
Sequence_size	3	12	C0NZZ3_AJECG/1-177	5.0
BHAR880101	3	12	C0NZZ3_AJECG/1-177	0.46
Sequence_size	3	12	F0URA4_AJEC8/1-177	5.0
BHAR880101	3	12	F0URA4_AJEC8/1-177	0.46
Sequence_size	3	12	C6HHR7_AJECH/1-177	5.0
BHAR880101	3	12	C6HHR7_AJECH/1-177	0.46
Sequence_size	3	12	Q2UF90_ASPOR/1-206	6.0
BHAR880101	3	12	Q2UF90_ASPOR/1-206	0.47
Sequence_size	3	12	B8NGJ8_ASPFN/1-156	6.0
BHAR880101	3	12	B8NGJ8_ASPFN/1-156	0.47
Sequence_size	3	12	A2QK62_ASPNC/1-443	6.0
BHAR880101	3	12	A2QK62_ASPNC/1-443	0.48
Sequence_size	3	12	B8NBQ4_ASPFN/1-150	6.0
BHAR880101	3	12	B8NBQ4_ASPFN/1-150	0.45
Sequence_size	3	12	B6HMZ1_PENCW/1-152	6.0
BHAR880101	3	12	B6HMZ1_PENCW/1-152	0.45
Sequence_size	3	12	Q6CQ39_KLULA/1-155	7.0
BHAR880101	3	12	Q6CQ39_KLULA/1-155	0.51
Sequence_size	3	12	F2QL98_PICP7/1-137	5.0
BHAR880101	3	12	F2QL98_PICP7/1-137	0.51
Sequence_size	3	12	C4QUZ2_PICPG/1-137	5.0
BHAR880101	3	12	C4QUZ2_PICPG/1-137	0.51
Sequence_size	3	12	C6HF72_AJECH/1-134	5.0
BHAR880101	3	12	C6HF72_AJECH/1-134	0.36
Sequence_size	3	12	F0UNS3_AJEC8/1-134	5.0
BHAR880101	3	12	F0UNS3_AJEC8/1-134	0.36
Sequence_size	3	12	C0NQZ5_AJECG/1-110	5.0
BHAR880101	3	12	C0NQZ5_AJECG/1-110	0.36
Sequence_size	3	12	F0USI7_AJEC8/1-109	5.0
BHAR880101	3	12	F0USI7_AJEC8/1-109	0.36
Sequence_size	3	12	C6HPW7_AJECH/1-109	5.0
BHAR880101	3	12	C6HPW7_AJECH/1-109	0.36
Sequence_size	3	12	F2PJ58_TRIEC/1-58	5.0
BHAR880101	3	12	F2PJ58_TRIEC/1-58	0.47
Sequence_size	3	12	U499_ASPTN/1-116	4.0
BHAR880101	3	12	U499_ASPTN/1-116	0.5
Sequence_size	3	12	C8VNH2_EMENI/1-174	5.0
BHAR880101	3	12	C8VNH2_EMENI/1-174	0.36
Sequence_size	3	12	F2RVR7_TRIT1/1-69	7.0
BHAR880101	3	12	F2RVR7_TRIT1/1-69	0.51
Sequence_size	3	12	F2Q2T8_TRIEC/1-69	7.0
BHAR880101	3	12	F2Q2T8_TRIEC/1-69	0.51
Sequence_size	3	12	U499_NEOFI/1-73	4.0
BHAR880101	3	12	U499_NEOFI/1-73	0.51
Sequence_size	3	12	U499_ASPCL/1-71	4.0
BHAR880101	3	12	U499_ASPCL/1-71	0.53
Sequence_size	3	12	AVR9_CLAFU/1-63	4.0
BHAR880101	3	12	AVR9_CLAFU/1-63	0.43
Sequence_size	3	12	F4SDG7_9BASI/1-96	5.0
BHAR880101	3	12	F4SDG7_9BASI/1-96	0.47
Sequence_size	3	12	F4R7P5_9BASI/1-95	5.0
BHAR880101	3	12	F4R7P5_9BASI/1-95	0.51
Sequence_size	3	12	F4RXU3_9BASI/1-90	5.0
BHAR880101	3	12	F4RXU3_9BASI/1-90	0.39
Sequence_size	3	12	F4RLW1_9BASI/1-88	5.0
BHAR880101	3	12	F4RLW1_9BASI/1-88	0.46
Sequence_size	3	12	F4RME6_9BASI/1-92	5.0
BHAR880101	3	12	F4RME6_9BASI/1-92	0.53
Sequence_size	3	12	F4RFG5_9BASI/1-89	5.0
BHAR880101	3	12	F4RFG5_9BASI/1-89	0.36
Sequence_size	3	12	F4RVT9_9BASI/1-92	7.0
BHAR880101	3	12	F4RVT9_9BASI/1-92	0.44
Sequence_size	3	12	B2ZCR8_MELLI/1-93	4.0
BHAR880101	3	12	B2ZCR8_MELLI/1-93	0.48
Sequence_size	3	12	B2ZCR7_MELLI/1-92	5.0
BHAR880101	3	12	B2ZCR7_MELLI/1-92	0.51
Sequence_size	3	12	Q2MV49_MELLI/1-95	5.0
BHAR880101	3	12	Q2MV49_MELLI/1-95	0.49
Sequence_size	3	12	B2ZCS1_MELLI/1-95	5.0
BHAR880101	3	12	B2ZCS1_MELLI/1-95	0.49
Sequence_size	3	12	B2ZCR6_MELLI/1-95	5.0
BHAR880101	3	12	B2ZCR6_MELLI/1-95	0.49
Sequence_size	3	12	B2ZCR5_MELLI/1-95	5.0
BHAR880101	3	12	B2ZCR5_MELLI/1-95	0.49
Sequence_size	3	12	Q2MV47_MELLI/1-95	5.0
BHAR880101	3	12	Q2MV47_MELLI/1-95	0.47
Sequence_size	3	12	B2ZCR1_MELLI/1-95	5.0
BHAR880101	3	12	B2ZCR1_MELLI/1-95	0.53
Sequence_size	3	12	B2ZCQ8_MELLI/1-95	5.0
BHAR880101	3	12	B2ZCQ8_MELLI/1-95	0.49
Sequence_size	3	12	B2ZCR0_MELLI/1-95	5.0
BHAR880101	3	12	B2ZCR0_MELLI/1-95	0.49
Sequence_size	3	12	B2ZCQ9_MELLI/1-95	5.0
BHAR880101	3	12	B2ZCQ9_MELLI/1-95	0.49
Sequence_size	3	12	B2ZCQ7_MELLI/1-95	5.0
BHAR880101	3	12	B2ZCQ7_MELLI/1-95	0.49
Sequence_size	4	12	G8ZXT7_TORDC/1-151	3.0
BHAR880101	4	12	G8ZXT7_TORDC/1-151	0.35
Sequence_size	4	12	W9HM53_FUSOX/1-143	3.0
BHAR880101	4	12	W9HM53_FUSOX/1-143	0.35
Sequence_size	4	12	N1S7Z8_FUSC4/1-138	3.0
BHAR880101	4	12	N1S7Z8_FUSC4/1-138	0.35
Sequence_size	4	12	W9NJI1_FUSOX/1-143	3.0
BHAR880101	4	12	W9NJI1_FUSOX/1-143	0.35
Sequence_size	4	12	W9JPK6_FUSOX/1-143	3.0
BHAR880101	4	12	W9JPK6_FUSOX/1-143	0.35
Sequence_size	4	12	X0BWQ3_FUSOX/1-143	3.0
BHAR880101	4	12	X0BWQ3_FUSOX/1-143	0.35
Sequence_size	4	12	A0A1M3TE21_9EURO/1-156	3.0
BHAR880101	4	12	A0A1M3TE21_9EURO/1-156	0.35
Sequence_size	4	12	A0A1L9MUG1_ASPTU/1-135	3.0
BHAR880101	4	12	A0A1L9MUG1_ASPTU/1-135	0.35
Sequence_size	4	12	A0A124BYB2_ASPNG/1-156	3.0
BHAR880101	4	12	A0A124BYB2_ASPNG/1-156	0.35
Sequence_size	4	12	A0A1L9U747_9EURO/1-135	3.0
BHAR880101	4	12	A0A1L9U747_9EURO/1-135	0.35
Sequence_size	4	12	G3XVE3_ASPNA/1-156	3.0
BHAR880101	4	12	G3XVE3_ASPNA/1-156	0.35
Sequence_size	4	12	I8IJN3_ASPO3/1-156	3.0
BHAR880101	4	12	I8IJN3_ASPO3/1-156	0.35
Sequence_size	4	12	F4RFG5_MELLP/1-89	3.0
BHAR880101	4	12	F4RFG5_MELLP/1-89	0.46
Sequence_size	4	12	F4RVT9_MELLP/1-92	3.0
BHAR880101	4	12	F4RVT9_MELLP/1-92	0.51
Sequence_size	4	12	F4RME6_MELLP/1-92	3.0
BHAR880101	4	12	F4RME6_MELLP/1-92	0.51
Sequence_size	4	12	F4SDG7_MELLP/1-96	3.0
BHAR880101	4	12	F4SDG7_MELLP/1-96	0.54
Sequence_size	4	12	F4RXU3_MELLP/1-90	3.0
BHAR880101	4	12	F4RXU3_MELLP/1-90	0.51
Sequence_size	4	12	F4RLW1_MELLP/1-88	3.0
BHAR880101	4	12	F4RLW1_MELLP/1-88	0.51
Sequence_size	4	12	F4R7P5_MELLP/1-95	3.0
BHAR880101	4	12	F4R7P5_MELLP/1-95	0.51
Sequence_size	4	12	A0A1D2JNN6_PARBR/1-251	3.0
BHAR880101	4	12	A0A1D2JNN6_PARBR/1-251	0.35
Sequence_size	4	12	C0S247_PARBP/1-251	3.0
BHAR880101	4	12	C0S247_PARBP/1-251	0.35
Sequence_size	4	12	T5BBA1_AJEDE/1-181	3.0
BHAR880101	4	12	T5BBA1_AJEDE/1-181	0.51
Sequence_size	4	12	C4QUZ2_KOMPG/1-137	3.0
BHAR880101	4	12	C4QUZ2_KOMPG/1-137	0.36
Sequence_size	4	12	L7YER9_PASFU/1-63	3.0
BHAR880101	4	12	L7YER9_PASFU/1-63	0.53
Sequence_size	4	12	AVR9_PASFU/1-63	3.0
BHAR880101	4	12	AVR9_PASFU/1-63	0.53
Sequence_size	4	12	B2ZCQ6_MELLI/1-95	3.0
BHAR880101	4	12	B2ZCQ6_MELLI/1-95	0.5
Sequence_size	4	12	B2ZCR2_MELLI/1-95	3.0
BHAR880101	4	12	B2ZCR2_MELLI/1-95	0.5
Sequence_size	4	12	Q2MV48_MELLI/1-95	3.0
BHAR880101	4	12	Q2MV48_MELLI/1-95	0.51
Sequence_size	4	12	B2ZCR4_MELLI/1-95	3.0
BHAR880101	4	12	B2ZCR4_MELLI/1-95	0.51
Sequence_size	4	12	C5JTK8_AJEDS/1-127	3.0
BHAR880101	4	12	C5JTK8_AJEDS/1-127	0.35
Sequence_size	4	12	A1DKE4_NEOFI/1-144	3.0
BHAR880101	4	12	A1DKE4_NEOFI/1-144	0.51
Sequence_size	4	12	A1CCS1_ASPCL/1-148	3.0
BHAR880101	4	12	A1CCS1_ASPCL/1-148	0.51
Sequence_size	4	12	C4JKY4_UNCRE/1-128	3.0
BHAR880101	4	12	C4JKY4_UNCRE/1-128	0.36
Sequence_size	4	12	C0NR98_AJECG/1-177	3.0
BHAR880101	4	12	C0NR98_AJECG/1-177	0.46
Sequence_size	4	12	C1GRD4_PARBA/1-159	3.0
BHAR880101	4	12	C1GRD4_PARBA/1-159	0.35
Sequence_size	4	12	C1G910_PARBD/1-159	3.0
BHAR880101	4	12	C1G910_PARBD/1-159	0.35
Sequence_size	4	12	C7Z9L6_NECH7/1-182	3.0
BHAR880101	4	12	C7Z9L6_NECH7/1-182	0.36
Sequence_size	4	12	F2T895_AJEDA/1-181	3.0
BHAR880101	4	12	F2T895_AJEDA/1-181	0.51
Sequence_size	4	12	C5JIG8_AJEDS/1-181	3.0
BHAR880101	4	12	C5JIG8_AJEDS/1-181	0.51
Sequence_size	4	12	C1H8A4_PARBA/1-183	3.0
BHAR880101	4	12	C1H8A4_PARBA/1-183	0.44
Sequence_size	4	12	C1HEB1_PARBA/1-192	3.0
BHAR880101	4	12	C1HEB1_PARBA/1-192	0.46
Sequence_size	4	12	C1H6Z0_PARBA/1-167	3.0
BHAR880101	4	12	C1H6Z0_PARBA/1-167	0.46
Sequence_size	4	12	A6QUP8_AJECN/1-207	3.0
BHAR880101	4	12	A6QUP8_AJECN/1-207	0.35
Sequence_size	4	12	F2T6A9_AJEDA/1-202	3.0
BHAR880101	4	12	F2T6A9_AJEDA/1-202	0.39
Sequence_size	4	12	C5GMN6_AJEDR/1-232	3.0
BHAR880101	4	12	C5GMN6_AJEDR/1-232	0.35
Sequence_size	4	12	C5JUX0_AJEDS/1-203	3.0
BHAR880101	4	12	C5JUX0_AJEDS/1-203	0.35
Sequence_size	4	12	C6HSD3_AJECH/1-177	3.0
BHAR880101	4	12	C6HSD3_AJECH/1-177	0.51
Sequence_size	4	12	LBUA_EMENI/1-175	3.0
BHAR880101	4	12	LBUA_EMENI/1-175	0.53
Sequence_size	4	12	A6REX6_AJECN/1-177	3.0
BHAR880101	4	12	A6REX6_AJECN/1-177	0.44
Sequence_size	4	12	C0NZZ3_AJECG/1-177	3.0
BHAR880101	4	12	C0NZZ3_AJECG/1-177	0.44
Sequence_size	4	12	F0URA4_AJEC8/1-177	3.0
BHAR880101	4	12	F0URA4_AJEC8/1-177	0.44
Sequence_size	4	12	C6HHR7_AJECH/1-177	3.0
BHAR880101	4	12	C6HHR7_AJECH/1-177	0.44
Sequence_size	4	12	Q2UF90_ASPOR/1-206	3.0
BHAR880101	4	12	Q2UF90_ASPOR/1-206	0.35
Sequence_size	4	12	B8NGJ8_ASPFN/1-156	3.0
BHAR880101	4	12	B8NGJ8_ASPFN/1-156	0.35
Sequence_size	4	12	A2QK62_ASPNC/1-443	3.0
BHAR880101	4	12	A2QK62_ASPNC/1-443	0.39
Sequence_size	4	12	B8NBQ4_ASPFN/1-150	3.0
BHAR880101	4	12	B8NBQ4_ASPFN/1-150	0.35
Sequence_size	4	12	B6HMZ1_PENCW/1-152	3.0
BHAR880101	4	12	B6HMZ1_PENCW/1-152	0.39
Sequence_size	4	12	Q6CQ39_KLULA/1-155	3.0
BHAR880101	4	12	Q6CQ39_KLULA/1-155	0.53
Sequence_size	4	12	F2QL98_PICP7/1-137	3.0
BHAR880101	4	12	F2QL98_PICP7/1-137	0.36
Sequence_size	4	12	C4QUZ2_PICPG/1-137	3.0
BHAR880101	4	12	C4QUZ2_PICPG/1-137	0.36
Sequence_size	4	12	C6HF72_AJECH/1-134	3.0
BHAR880101	4	12	C6HF72_AJECH/1-134	0.54
Sequence_size	4	12	F0UNS3_AJEC8/1-134	3.0
BHAR880101	4	12	F0UNS3_AJEC8/1-134	0.54
Sequence_size	4	12	C0NQZ5_AJECG/1-110	3.0
BHAR880101	4	12	C0NQZ5_AJECG/1-110	0.51
Sequence_size	4	12	F0USI7_AJEC8/1-109	3.0
BHAR880101	4	12	F0USI7_AJEC8/1-109	0.51
Sequence_size	4	12	C6HPW7_AJECH/1-109	3.0
BHAR880101	4	12	C6HPW7_AJECH/1-109	0.51
Sequence_size	4	12	F2PJ58_TRIEC/1-58	3.0
BHAR880101	4	12	F2PJ58_TRIEC/1-58	0.35
Sequence_size	4	12	U499_ASPTN/1-116	3.0
BHAR880101	4	12	U499_ASPTN/1-116	0.46
Sequence_size	4	12	C8VNH2_EMENI/1-174	3.0
BHAR880101	4	12	C8VNH2_EMENI/1-174	0.44
Sequence_size	4	12	F2RVR7_TRIT1/1-69	3.0
BHAR880101	4	12	F2RVR7_TRIT1/1-69	0.35
Sequence_size	4	12	F2Q2T8_TRIEC/1-69	3.0
BHAR880101	4	12	F2Q2T8_TRIEC/1-69	0.35
Sequence_size	4	12	U499_NEOFI/1-73	3.0
BHAR880101	4	12	U499_NEOFI/1-73	0.47
Sequence_size	4	12	U499_ASPCL/1-71	3.0
BHAR880101	4	12	U499_ASPCL/1-71	0.47
Sequence_size	4	12	AVR9_CLAFU/1-63	3.0
BHAR880101	4	12	AVR9_CLAFU/1-63	0.53
Sequence_size	4	12	F4SDG7_9BASI/1-96	3.0
BHAR880101	4	12	F4SDG7_9BASI/1-96	0.54
Sequence_size	4	12	F4R7P5_9BASI/1-95	3.0
BHAR880101	4	12	F4R7P5_9BASI/1-95	0.51
Sequence_size	4	12	F4RXU3_9BASI/1-90	3.0
BHAR880101	4	12	F4RXU3_9BASI/1-90	0.51
Sequence_size	4	12	F4RLW1_9BASI/1-88	3.0
BHAR880101	4	12	F4RLW1_9BASI/1-88	0.51
Sequence_size	4	12	F4RME6_9BASI/1-92	3.0
BHAR880101	4	12	F4RME6_9BASI/1-92	0.51
Sequence_size	4	12	F4RFG5_9BASI/1-89	3.0
BHAR880101	4	12	F4RFG5_9BASI/1-89	0.46
Sequence_size	4	12	F4RVT9_9BASI/1-92	3.0
BHAR880101	4	12	F4RVT9_9BASI/1-92	0.51
Sequence_size	4	12	B2ZCR8_MELLI/1-93	3.0
BHAR880101	4	12	B2ZCR8_MELLI/1-93	0.51
Sequence_size	4	12	B2ZCR7_MELLI/1-92	3.0
BHAR880101	4	12	B2ZCR7_MELLI/1-92	0.51
Sequence_size	4	12	Q2MV49_MELLI/1-95	3.0
BHAR880101	4	12	Q2MV49_MELLI/1-95	0.51
Sequence_size	4	12	B2ZCS1_MELLI/1-95	3.0
BHAR880101	4	12	B2ZCS1_MELLI/1-95	0.51
Sequence_size	4	12	B2ZCR6_MELLI/1-95	3.0
BHAR880101	4	12	B2ZCR6_MELLI/1-95	0.51
Sequence_size	4	12	B2ZCR5_MELLI/1-95	3.0
BHAR880101	4	12	B2ZCR5_MELLI/1-95	0.51
Sequence_size	4	12	Q2MV47_MELLI/1-95	3.0
BHAR880101	4	12	Q2MV47_MELLI/1-95	0.5
Sequence_size	4	12	B2ZCR1_MELLI/1-95	3.0
BHAR880101	4	12	B2ZCR1_MELLI/1-95	0.5
Sequence_size	4	12	B2ZCQ8_MELLI/1-95	3.0
BHAR880101	4	12	B2ZCQ8_MELLI/1-95	0.5
Sequence_size	4	12	B2ZCR0_MELLI/1-95	3.0
BHAR880101	4	12	B2ZCR0_MELLI/1-95	0.5
Sequence_size	4	12	B2ZCQ9_MELLI/1-95	3.0
BHAR880101	4	12	B2ZCQ9_MELLI/1-95	0.5
Sequence_size	4	12	B2ZCQ7_MELLI/1-95	3.0
BHAR880101	4	12	B2ZCQ7_MELLI/1-95	0.5
Sequence_size	5	12	G8ZXT7_TORDC/1-151	13.0
BHAR880101	5	12	G8ZXT7_TORDC/1-151	0.44
Sequence_size	5	12	W9HM53_FUSOX/1-143	11.0
